mode,position,alpha,sample_idx,correct,n_steps,logit_margin,predicted_word,expected_word,neg_word
swap,1,100,75,1,4,0.0,chorpus,chorpus,sterpus
swap,1,300,75,1,4,0.0,chorpus,chorpus,sterpus
swap,1,600,75,1,4,0.0,chorpus,chorpus,sterpus
swap,1,1200,75,1,4,0.0,chorpus,chorpus,sterpus
swap,2,-1200,75,1,4,0.0,chorpus,chorpus,sterpus
swap,2,-600,75,1,4,0.0,chorpus,chorpus,sterpus
swap,2,-300,75,1,4,0.0,chorpus,chorpus,sterpus
swap,2,-100,75,1,4,0.0,chorpus,chorpus,sterpus
swap,2,100,75,1,4,0.0,chorpus,chorpus,sterpus
swap,2,300,75,1,4,0.0,chorpus,chorpus,sterpus
swap,2,600,75,1,4,0.0,chorpus,chorpus,sterpus
swap,2,1200,75,1,4,0.0,chorpus,chorpus,sterpus
swap,3,-1200,75,1,4,0.0,chorpus,chorpus,sterpus
swap,3,-600,75,1,4,0.0,chorpus,chorpus,sterpus
swap,3,-300,75,1,4,0.0,chorpus,chorpus,sterpus
swap,3,-100,75,1,4,0.0,chorpus,chorpus,sterpus
swap,3,100,75,1,4,0.0,chorpus,chorpus,sterpus
swap,3,300,75,1,4,0.0,chorpus,chorpus,sterpus
swap,3,600,75,1,4,0.0,chorpus,chorpus,sterpus
swap,3,1200,75,1,4,0.0,chorpus,chorpus,sterpus
swap,4,-1200,75,1,4,0.0,chorpus,chorpus,sterpus
swap,4,-600,75,1,4,0.0,chorpus,chorpus,sterpus
swap,4,-300,75,1,4,0.0,chorpus,chorpus,sterpus
swap,4,-100,75,1,4,0.0,chorpus,chorpus,sterpus
swap,4,100,75,1,4,0.0,chorpus,chorpus,sterpus
swap,4,300,75,1,4,0.0,chorpus,chorpus,sterpus
swap,4,600,75,1,4,0.0,chorpus,chorpus,sterpus
swap,4,1200,75,1,4,0.0,chorpus,chorpus,sterpus
swap,5,-1200,75,1,4,0.0,chorpus,chorpus,sterpus
swap,5,-600,75,1,4,0.0,chorpus,chorpus,sterpus
swap,5,-300,75,1,4,0.0,chorpus,chorpus,sterpus
swap,5,-100,75,1,4,0.0,chorpus,chorpus,sterpus
swap,5,100,75,1,4,0.0,chorpus,chorpus,sterpus
swap,5,300,75,1,4,0.0,chorpus,chorpus,sterpus
swap,5,600,75,1,4,0.0,chorpus,chorpus,sterpus
swap,5,1200,75,1,4,0.0,chorpus,chorpus,sterpus
swap,0,0,76,1,4,0.0,shumpus,shumpus,rempus
swap,1,-1200,76,1,4,0.0,shumpus,shumpus,rempus
swap,1,-600,76,1,4,0.0,shumpus,shumpus,rempus
swap,1,-300,76,1,4,0.0,shumpus,shumpus,rempus
swap,1,-100,76,1,4,0.0,shumpus,shumpus,rempus
swap,1,100,76,1,4,0.0,shumpus,shumpus,rempus
swap,1,300,76,1,4,0.0,shumpus,shumpus,rempus
swap,1,600,76,1,4,0.0,shumpus,shumpus,rempus
swap,1,1200,76,1,4,0.0,shumpus,shumpus,rempus
swap,2,-1200,76,1,4,0.0,shumpus,shumpus,rempus
swap,2,-600,76,1,4,0.0,shumpus,shumpus,rempus
swap,2,-300,76,1,4,0.0,shumpus,shumpus,rempus
swap,2,-100,76,1,4,0.0,shumpus,shumpus,rempus
swap,2,100,76,1,4,0.0,shumpus,shumpus,rempus
swap,2,300,76,1,4,0.0,shumpus,shumpus,rempus
swap,2,600,76,1,4,0.0,shumpus,shumpus,rempus
swap,2,1200,76,1,4,0.0,shumpus,shumpus,rempus
swap,3,-1200,76,1,4,0.0,shumpus,shumpus,rempus
swap,3,-600,76,1,4,0.0,shumpus,shumpus,rempus
swap,3,-300,76,1,4,0.0,shumpus,shumpus,rempus
swap,3,-100,76,1,4,0.0,shumpus,shumpus,rempus
swap,3,100,76,1,4,0.0,shumpus,shumpus,rempus
swap,3,300,76,1,4,0.0,shumpus,shumpus,rempus
swap,3,600,76,1,4,0.0,shumpus,shumpus,rempus
swap,3,1200,76,1,4,0.0,shumpus,shumpus,rempus
swap,4,-1200,76,1,4,0.0,shumpus,shumpus,rempus
swap,4,-600,76,1,4,0.0,shumpus,shumpus,rempus
swap,4,-300,76,1,4,0.0,shumpus,shumpus,rempus
swap,4,-100,76,1,4,0.0,shumpus,shumpus,rempus
swap,4,100,76,1,4,0.0,shumpus,shumpus,rempus
swap,4,300,76,1,4,0.0,shumpus,shumpus,rempus
swap,4,600,76,1,4,0.0,shumpus,shumpus,rempus
swap,4,1200,76,1,4,0.0,shumpus,shumpus,rempus
swap,5,-1200,76,1,4,0.0,shumpus,shumpus,rempus
swap,5,-600,76,1,4,0.0,shumpus,shumpus,rempus
swap,5,-300,76,1,4,0.0,shumpus,shumpus,rempus
swap,5,-100,76,1,4,0.0,shumpus,shumpus,rempus
swap,5,100,76,1,4,0.0,shumpus,shumpus,rempus
swap,5,300,76,1,4,0.0,shumpus,shumpus,rempus
swap,5,600,76,1,4,0.0,shumpus,shumpus,rempus
swap,5,1200,76,1,4,0.0,shumpus,shumpus,rempus
swap,0,0,77,0,3,0.0,kerpus,yimpus,kerpus
swap,1,-1200,77,0,3,0.0,kerpus,yimpus,kerpus
swap,1,-600,77,0,3,0.0,kerpus,yimpus,kerpus
swap,1,-300,77,0,3,0.0,kerpus,yimpus,kerpus
swap,1,-100,77,0,3,0.0,kerpus,yimpus,kerpus
swap,1,100,77,0,3,0.0,kerpus,yimpus,kerpus
swap,1,300,77,0,3,0.0,kerpus,yimpus,kerpus
swap,1,600,77,0,3,0.0,kerpus,yimpus,kerpus
swap,1,1200,77,0,3,0.0,kerpus,yimpus,kerpus
swap,2,-1200,77,0,3,0.0,kerpus,yimpus,kerpus
swap,2,-600,77,0,3,0.0,kerpus,yimpus,kerpus
swap,2,-300,77,0,3,0.0,kerpus,yimpus,kerpus
swap,2,-100,77,0,3,0.0,kerpus,yimpus,kerpus
swap,2,100,77,0,3,0.0,kerpus,yimpus,kerpus
swap,2,300,77,0,3,0.0,kerpus,yimpus,kerpus
swap,2,600,77,0,3,0.0,kerpus,yimpus,kerpus
swap,2,1200,77,0,3,0.0,kerpus,yimpus,kerpus
swap,3,-1200,77,0,3,0.0,kerpus,yimpus,kerpus
swap,3,-600,77,0,3,0.0,kerpus,yimpus,kerpus
swap,3,-300,77,0,3,0.0,kerpus,yimpus,kerpus
swap,3,-100,77,0,3,0.0,kerpus,yimpus,kerpus
swap,3,100,77,0,3,0.0,kerpus,yimpus,kerpus
swap,3,300,77,0,3,0.0,kerpus,yimpus,kerpus
swap,3,600,77,0,3,0.0,kerpus,yimpus,kerpus
swap,3,1200,77,0,3,0.0,kerpus,yimpus,kerpus
swap,4,-1200,77,0,3,0.0,kerpus,yimpus,kerpus
swap,4,-600,77,0,3,0.0,kerpus,yimpus,kerpus
swap,4,-300,77,0,3,0.0,kerpus,yimpus,kerpus
swap,4,-100,77,0,3,0.0,kerpus,yimpus,kerpus
swap,4,100,77,0,3,0.0,kerpus,yimpus,kerpus
swap,4,300,77,0,3,0.0,kerpus,yimpus,kerpus
swap,4,600,77,0,3,0.0,kerpus,yimpus,kerpus
swap,4,1200,77,0,3,0.0,kerpus,yimpus,kerpus
swap,5,-1200,77,0,3,0.0,kerpus,yimpus,kerpus
swap,5,-600,77,0,3,0.0,kerpus,yimpus,kerpus
swap,5,-300,77,0,3,0.0,kerpus,yimpus,kerpus
swap,5,-100,77,0,3,0.0,kerpus,yimpus,kerpus
swap,5,100,77,0,3,0.0,kerpus,yimpus,kerpus
swap,5,300,77,0,3,0.0,kerpus,yimpus,kerpus
swap,5,600,77,0,3,0.0,kerpus,yimpus,kerpus
swap,5,1200,77,0,3,0.0,kerpus,yimpus,kerpus
swap,0,0,78,1,3,0.0,vumpus,vumpus,brimpus
swap,1,-1200,78,1,3,0.0,vumpus,vumpus,brimpus
swap,1,-600,78,1,3,0.0,vumpus,vumpus,brimpus
swap,1,-300,78,1,3,0.0,vumpus,vumpus,brimpus
swap,1,-100,78,1,3,0.0,vumpus,vumpus,brimpus
swap,1,100,78,1,3,0.0,vumpus,vumpus,brimpus
swap,1,300,78,1,3,0.0,vumpus,vumpus,brimpus
swap,1,600,78,1,3,0.0,vumpus,vumpus,brimpus
swap,1,1200,78,1,3,0.0,vumpus,vumpus,brimpus
swap,2,-1200,78,1,3,0.0,vumpus,vumpus,brimpus
swap,2,-600,78,1,3,0.0,vumpus,vumpus,brimpus
swap,2,-300,78,1,3,0.0,vumpus,vumpus,brimpus
swap,2,-100,78,1,3,0.0,vumpus,vumpus,brimpus
swap,2,100,78,1,3,0.0,vumpus,vumpus,brimpus
swap,2,300,78,1,3,0.0,vumpus,vumpus,brimpus
swap,2,600,78,1,3,0.0,vumpus,vumpus,brimpus
swap,2,1200,78,1,3,0.0,vumpus,vumpus,brimpus
swap,3,-1200,78,1,3,0.0,vumpus,vumpus,brimpus
swap,3,-600,78,1,3,0.0,vumpus,vumpus,brimpus
swap,3,-300,78,1,3,0.0,vumpus,vumpus,brimpus
swap,3,-100,78,1,3,0.0,vumpus,vumpus,brimpus
swap,3,100,78,1,3,0.0,vumpus,vumpus,brimpus
swap,3,300,78,1,3,0.0,vumpus,vumpus,brimpus
swap,3,600,78,1,3,0.0,vumpus,vumpus,brimpus
swap,3,1200,78,1,3,0.0,vumpus,vumpus,brimpus
swap,4,-1200,78,1,3,0.0,vumpus,vumpus,brimpus
swap,4,-600,78,1,3,0.0,vumpus,vumpus,brimpus
swap,4,-300,78,1,3,0.0,vumpus,vumpus,brimpus
swap,4,-100,78,1,3,0.0,vumpus,vumpus,brimpus
swap,4,100,78,1,3,0.0,vumpus,vumpus,brimpus
swap,4,300,78,1,3,0.0,vumpus,vumpus,brimpus
swap,4,600,78,1,3,0.0,vumpus,vumpus,brimpus
swap,4,1200,78,1,3,0.0,vumpus,vumpus,brimpus
swap,5,-1200,78,1,3,0.0,vumpus,vumpus,brimpus
swap,5,-600,78,1,3,0.0,vumpus,vumpus,brimpus
swap,5,-300,78,1,3,0.0,vumpus,vumpus,brimpus
swap,5,-100,78,1,3,0.0,vumpus,vumpus,brimpus
swap,5,100,78,1,3,0.0,vumpus,vumpus,brimpus
swap,5,300,78,1,3,0.0,vumpus,vumpus,brimpus
swap,5,600,78,1,3,0.0,vumpus,vumpus,brimpus
swap,5,1200,78,1,3,0.0,vumpus,vumpus,brimpus
swap,0,0,79,1,5,0.0,rorpus,rorpus,yerpus
swap,1,-1200,79,1,5,0.0,rorpus,rorpus,yerpus
swap,1,-600,79,1,5,0.0,rorpus,rorpus,yerpus
swap,1,-300,79,1,5,0.0,rorpus,rorpus,yerpus
swap,1,-100,79,1,5,0.0,rorpus,rorpus,yerpus
swap,1,100,79,1,5,0.0,rorpus,rorpus,yerpus
swap,1,300,79,1,5,0.0,rorpus,rorpus,yerpus
swap,1,600,79,1,5,0.0,rorpus,rorpus,yerpus
swap,1,1200,79,1,5,0.0,rorpus,rorpus,yerpus
swap,2,-1200,79,1,5,0.0,rorpus,rorpus,yerpus
swap,2,-600,79,1,5,0.0,rorpus,rorpus,yerpus
swap,2,-300,79,1,5,0.0,rorpus,rorpus,yerpus
swap,2,-100,79,1,5,0.0,rorpus,rorpus,yerpus
swap,2,100,79,1,5,0.0,rorpus,rorpus,yerpus
swap,2,300,79,1,5,0.0,rorpus,rorpus,yerpus
swap,2,600,79,1,5,0.0,rorpus,rorpus,yerpus
swap,2,1200,79,1,5,0.0,rorpus,rorpus,yerpus
swap,3,-1200,79,1,5,0.0,rorpus,rorpus,yerpus
swap,3,-600,79,1,5,0.0,rorpus,rorpus,yerpus
swap,3,-300,79,1,5,0.0,rorpus,rorpus,yerpus
swap,3,-100,79,1,5,0.0,rorpus,rorpus,yerpus
swap,3,100,79,1,5,0.0,rorpus,rorpus,yerpus
swap,3,300,79,1,5,0.0,rorpus,rorpus,yerpus
swap,3,600,79,1,5,0.0,rorpus,rorpus,yerpus
swap,3,1200,79,1,5,0.0,rorpus,rorpus,yerpus
swap,4,-1200,79,1,5,0.0,rorpus,rorpus,yerpus
swap,4,-600,79,1,5,0.0,rorpus,rorpus,yerpus
swap,4,-300,79,1,5,0.0,rorpus,rorpus,yerpus
swap,4,-100,79,1,5,0.0,rorpus,rorpus,yerpus
swap,4,100,79,1,5,0.0,rorpus,rorpus,yerpus
swap,4,300,79,1,5,0.0,rorpus,rorpus,yerpus
swap,4,600,79,1,5,0.0,rorpus,rorpus,yerpus
swap,4,1200,79,1,5,0.0,rorpus,rorpus,yerpus
swap,5,-1200,79,1,5,0.0,rorpus,rorpus,yerpus
swap,5,-600,79,1,5,0.0,rorpus,rorpus,yerpus
swap,5,-300,79,1,5,0.0,rorpus,rorpus,yerpus
swap,5,-100,79,1,5,0.0,rorpus,rorpus,yerpus
swap,5,100,79,1,5,0.0,rorpus,rorpus,yerpus
swap,5,300,79,1,5,0.0,rorpus,rorpus,yerpus
swap,5,600,79,1,5,0.0,rorpus,rorpus,yerpus
swap,5,1200,79,1,5,0.0,rorpus,rorpus,yerpus
swap,0,0,80,1,4,0.0,tumpus,tumpus,sterpus
swap,1,-1200,80,1,4,0.0,tumpus,tumpus,sterpus
swap,1,-600,80,1,4,0.0,tumpus,tumpus,sterpus
swap,1,-300,80,1,4,0.0,tumpus,tumpus,sterpus
swap,1,-100,80,1,4,0.0,tumpus,tumpus,sterpus
swap,1,100,80,1,4,0.0,tumpus,tumpus,sterpus
swap,1,300,80,1,4,0.0,tumpus,tumpus,sterpus
swap,1,600,80,1,4,0.0,tumpus,tumpus,sterpus
swap,1,1200,80,1,4,0.0,tumpus,tumpus,sterpus
swap,2,-1200,80,1,4,0.0,tumpus,tumpus,sterpus
swap,2,-600,80,1,4,0.0,tumpus,tumpus,sterpus
swap,2,-300,80,1,4,0.0,tumpus,tumpus,sterpus
swap,2,-100,80,1,4,0.0,tumpus,tumpus,sterpus
swap,2,100,80,1,4,0.0,tumpus,tumpus,sterpus
swap,2,300,80,1,4,0.0,tumpus,tumpus,sterpus
swap,2,600,80,1,4,0.0,tumpus,tumpus,sterpus
swap,2,1200,80,1,4,0.0,tumpus,tumpus,sterpus
swap,3,-1200,80,1,4,0.0,tumpus,tumpus,sterpus
swap,3,-600,80,1,4,0.0,tumpus,tumpus,sterpus
swap,3,-300,80,1,4,0.0,tumpus,tumpus,sterpus
swap,3,-100,80,1,4,0.0,tumpus,tumpus,sterpus
swap,3,100,80,1,4,0.0,tumpus,tumpus,sterpus
swap,3,300,80,1,4,0.0,tumpus,tumpus,sterpus
swap,3,600,80,1,4,0.0,tumpus,tumpus,sterpus
swap,3,1200,80,1,4,0.0,tumpus,tumpus,sterpus
swap,4,-1200,80,1,4,0.0,tumpus,tumpus,sterpus
swap,4,-600,80,1,4,0.0,tumpus,tumpus,sterpus
swap,4,-300,80,1,4,0.0,tumpus,tumpus,sterpus
swap,4,-100,80,1,4,0.0,tumpus,tumpus,sterpus
swap,4,100,80,1,4,0.0,tumpus,tumpus,sterpus
swap,4,300,80,1,4,0.0,tumpus,tumpus,sterpus
swap,4,600,80,1,4,0.0,tumpus,tumpus,sterpus
swap,4,1200,80,1,4,0.0,tumpus,tumpus,sterpus
swap,5,-1200,80,1,4,0.0,tumpus,tumpus,sterpus
swap,5,-600,80,1,4,0.0,tumpus,tumpus,sterpus
swap,5,-300,80,1,4,0.0,tumpus,tumpus,sterpus
swap,5,-100,80,1,4,0.0,tumpus,tumpus,sterpus
swap,5,100,80,1,4,0.0,tumpus,tumpus,sterpus
swap,5,300,80,1,4,0.0,tumpus,tumpus,sterpus
swap,5,600,80,1,4,0.0,tumpus,tumpus,sterpus
swap,5,1200,80,1,4,0.0,tumpus,tumpus,sterpus
swap,0,0,81,1,3,0.0,shumpus,shumpus,rorpus
swap,1,-1200,81,1,3,0.0,shumpus,shumpus,rorpus
swap,1,-600,81,1,3,0.0,shumpus,shumpus,rorpus
swap,1,-300,81,1,3,0.0,shumpus,shumpus,rorpus
swap,1,-100,81,1,3,0.0,shumpus,shumpus,rorpus
swap,1,100,81,1,3,0.0,shumpus,shumpus,rorpus
swap,1,300,81,1,3,0.0,shumpus,shumpus,rorpus
swap,1,600,81,1,3,0.0,shumpus,shumpus,rorpus
swap,1,1200,81,1,3,0.0,shumpus,shumpus,rorpus
swap,2,-1200,81,1,3,0.0,shumpus,shumpus,rorpus
swap,2,-600,81,1,3,0.0,shumpus,shumpus,rorpus
swap,2,-300,81,1,3,0.0,shumpus,shumpus,rorpus
swap,2,-100,81,1,3,0.0,shumpus,shumpus,rorpus
swap,2,100,81,1,3,0.0,shumpus,shumpus,rorpus
swap,2,300,81,1,3,0.0,shumpus,shumpus,rorpus
swap,2,600,81,1,3,0.0,shumpus,shumpus,rorpus
swap,2,1200,81,1,3,0.0,shumpus,shumpus,rorpus
swap,3,-1200,81,1,3,0.0,shumpus,shumpus,rorpus
swap,3,-600,81,1,3,0.0,shumpus,shumpus,rorpus
swap,3,-300,81,1,3,0.0,shumpus,shumpus,rorpus
swap,3,-100,81,1,3,0.0,shumpus,shumpus,rorpus
swap,3,100,81,1,3,0.0,shumpus,shumpus,rorpus
swap,3,300,81,1,3,0.0,shumpus,shumpus,rorpus
swap,3,600,81,1,3,0.0,shumpus,shumpus,rorpus
swap,3,1200,81,1,3,0.0,shumpus,shumpus,rorpus
swap,4,-1200,81,1,3,0.0,shumpus,shumpus,rorpus
swap,4,-600,81,1,3,0.0,shumpus,shumpus,rorpus
swap,4,-300,81,1,3,0.0,shumpus,shumpus,rorpus
swap,4,-100,81,1,3,0.0,shumpus,shumpus,rorpus
swap,4,100,81,1,3,0.0,shumpus,shumpus,rorpus
swap,4,300,81,1,3,0.0,shumpus,shumpus,rorpus
swap,4,600,81,1,3,0.0,shumpus,shumpus,rorpus
swap,4,1200,81,1,3,0.0,shumpus,shumpus,rorpus
swap,5,-1200,81,1,3,0.0,shumpus,shumpus,rorpus
swap,5,-600,81,1,3,0.0,shumpus,shumpus,rorpus
swap,5,-300,81,1,3,0.0,shumpus,shumpus,rorpus
swap,5,-100,81,1,3,0.0,shumpus,shumpus,rorpus
swap,5,100,81,1,3,0.0,shumpus,shumpus,rorpus
swap,5,300,81,1,3,0.0,shumpus,shumpus,rorpus
swap,5,600,81,1,3,0.0,shumpus,shumpus,rorpus
swap,5,1200,81,1,3,0.0,shumpus,shumpus,rorpus
swap,0,0,82,1,4,0.0,rempus,rempus,gwompus
swap,1,-1200,82,1,4,0.0,rempus,rempus,gwompus
swap,1,-600,82,1,4,0.0,rempus,rempus,gwompus
swap,1,-300,82,1,4,0.0,rempus,rempus,gwompus
swap,1,-100,82,1,4,0.0,rempus,rempus,gwompus
swap,1,100,82,1,4,0.0,rempus,rempus,gwompus
swap,1,300,82,1,4,0.0,rempus,rempus,gwompus
swap,1,600,82,1,4,0.0,rempus,rempus,gwompus
swap,1,1200,82,1,4,0.0,rempus,rempus,gwompus
swap,2,-1200,82,1,4,0.0,rempus,rempus,gwompus
swap,2,-600,82,1,4,0.0,rempus,rempus,gwompus
swap,2,-300,82,1,4,0.0,rempus,rempus,gwompus
swap,2,-100,82,1,4,0.0,rempus,rempus,gwompus
swap,2,100,82,1,4,0.0,rempus,rempus,gwompus
swap,2,300,82,1,4,0.0,rempus,rempus,gwompus
swap,2,600,82,1,4,0.0,rempus,rempus,gwompus
swap,2,1200,82,1,4,0.0,rempus,rempus,gwompus
swap,3,-1200,82,1,4,0.0,rempus,rempus,gwompus
swap,3,-600,82,1,4,0.0,rempus,rempus,gwompus
swap,3,-300,82,1,4,0.0,rempus,rempus,gwompus
swap,3,-100,82,1,4,0.0,rempus,rempus,gwompus
swap,3,100,82,1,4,0.0,rempus,rempus,gwompus
swap,3,300,82,1,4,0.0,rempus,rempus,gwompus
swap,3,600,82,1,4,0.0,rempus,rempus,gwompus
swap,3,1200,82,1,4,0.0,rempus,rempus,gwompus
swap,4,-1200,82,1,4,0.0,rempus,rempus,gwompus
swap,4,-600,82,1,4,0.0,rempus,rempus,gwompus
swap,4,-300,82,1,4,0.0,rempus,rempus,gwompus
swap,4,-100,82,1,4,0.0,rempus,rempus,gwompus
swap,4,100,82,1,4,0.0,rempus,rempus,gwompus
swap,4,300,82,1,4,0.0,rempus,rempus,gwompus
swap,4,600,82,1,4,0.0,rempus,rempus,gwompus
swap,4,1200,82,1,4,0.0,rempus,rempus,gwompus
swap,5,-1200,82,1,4,0.0,rempus,rempus,gwompus
swap,5,-600,82,1,4,0.0,rempus,rempus,gwompus
swap,5,-300,82,1,4,0.0,rempus,rempus,gwompus
swap,5,-100,82,1,4,0.0,rempus,rempus,gwompus
swap,5,100,82,1,4,0.0,rempus,rempus,gwompus
swap,5,300,82,1,4,0.0,rempus,rempus,gwompus
swap,5,600,82,1,4,0.0,rempus,rempus,gwompus
swap,5,1200,82,1,4,0.0,rempus,rempus,gwompus
swap,0,0,83,1,3,0.0,scrompus,scrompus,jompus
swap,1,-1200,83,1,3,0.0,scrompus,scrompus,jompus
swap,1,-600,83,1,3,0.0,scrompus,scrompus,jompus
swap,1,-300,83,1,3,0.0,scrompus,scrompus,jompus
swap,1,-100,83,1,3,0.0,scrompus,scrompus,jompus
swap,1,100,83,1,3,0.0,scrompus,scrompus,jompus
swap,1,300,83,1,3,0.0,scrompus,scrompus,jompus
swap,1,600,83,1,3,0.0,scrompus,scrompus,jompus
swap,1,1200,83,1,3,0.0,scrompus,scrompus,jompus
swap,2,-1200,83,1,3,0.0,scrompus,scrompus,jompus
swap,2,-600,83,1,3,0.0,scrompus,scrompus,jompus
swap,2,-300,83,1,3,0.0,scrompus,scrompus,jompus
swap,2,-100,83,1,3,0.0,scrompus,scrompus,jompus
swap,2,100,83,1,3,0.0,scrompus,scrompus,jompus
swap,2,300,83,1,3,0.0,scrompus,scrompus,jompus
swap,2,600,83,1,3,0.0,scrompus,scrompus,jompus
swap,2,1200,83,1,3,0.0,scrompus,scrompus,jompus
swap,3,-1200,83,1,3,0.0,scrompus,scrompus,jompus
swap,3,-600,83,1,3,0.0,scrompus,scrompus,jompus
swap,3,-300,83,1,3,0.0,scrompus,scrompus,jompus
swap,3,-100,83,1,3,0.0,scrompus,scrompus,jompus
swap,3,100,83,1,3,0.0,scrompus,scrompus,jompus
swap,3,300,83,1,3,0.0,scrompus,scrompus,jompus
swap,3,600,83,1,3,0.0,scrompus,scrompus,jompus
swap,3,1200,83,1,3,0.0,scrompus,scrompus,jompus
swap,4,-1200,83,1,3,0.0,scrompus,scrompus,jompus
swap,4,-600,83,1,3,0.0,scrompus,scrompus,jompus
swap,4,-300,83,1,3,0.0,scrompus,scrompus,jompus
swap,4,-100,83,1,3,0.0,scrompus,scrompus,jompus
swap,4,100,83,1,3,0.0,scrompus,scrompus,jompus
swap,4,300,83,1,3,0.0,scrompus,scrompus,jompus
swap,4,600,83,1,3,0.0,scrompus,scrompus,jompus
swap,4,1200,83,1,3,0.0,scrompus,scrompus,jompus
swap,5,-1200,83,1,3,0.0,scrompus,scrompus,jompus
swap,5,-600,83,1,3,0.0,scrompus,scrompus,jompus
swap,5,-300,83,1,3,0.0,scrompus,scrompus,jompus
swap,5,-100,83,1,3,0.0,scrompus,scrompus,jompus
swap,5,100,83,1,3,0.0,scrompus,scrompus,jompus
swap,5,300,83,1,3,0.0,scrompus,scrompus,jompus
swap,5,600,83,1,3,0.0,scrompus,scrompus,jompus
swap,5,1200,83,1,3,0.0,scrompus,scrompus,jompus
swap,0,0,84,1,4,0.0,hilpus,hilpus,gorpus
swap,1,-1200,84,1,4,0.0,hilpus,hilpus,gorpus
swap,1,-600,84,1,4,0.0,hilpus,hilpus,gorpus
swap,1,-300,84,1,4,0.0,hilpus,hilpus,gorpus
swap,1,-100,84,1,4,0.0,hilpus,hilpus,gorpus
swap,1,100,84,1,4,0.0,hilpus,hilpus,gorpus
swap,1,300,84,1,4,0.0,hilpus,hilpus,gorpus
swap,1,600,84,1,4,0.0,hilpus,hilpus,gorpus
swap,1,1200,84,1,4,0.0,hilpus,hilpus,gorpus
swap,2,-1200,84,1,4,0.0,hilpus,hilpus,gorpus
swap,2,-600,84,1,4,0.0,hilpus,hilpus,gorpus
swap,2,-300,84,1,4,0.0,hilpus,hilpus,gorpus
swap,2,-100,84,1,4,0.0,hilpus,hilpus,gorpus
swap,2,100,84,1,4,0.0,hilpus,hilpus,gorpus
swap,2,300,84,1,4,0.0,hilpus,hilpus,gorpus
swap,2,600,84,1,4,0.0,hilpus,hilpus,gorpus
swap,2,1200,84,1,4,0.0,hilpus,hilpus,gorpus
swap,3,-1200,84,1,4,0.0,hilpus,hilpus,gorpus
swap,3,-600,84,1,4,0.0,hilpus,hilpus,gorpus
swap,3,-300,84,1,4,0.0,hilpus,hilpus,gorpus
swap,3,-100,84,1,4,0.0,hilpus,hilpus,gorpus
swap,3,100,84,1,4,0.0,hilpus,hilpus,gorpus
swap,3,300,84,1,4,0.0,hilpus,hilpus,gorpus
swap,3,600,84,1,4,0.0,hilpus,hilpus,gorpus
swap,3,1200,84,1,4,0.0,hilpus,hilpus,gorpus
swap,4,-1200,84,1,4,0.0,hilpus,hilpus,gorpus
swap,4,-600,84,1,4,0.0,hilpus,hilpus,gorpus
swap,4,-300,84,1,4,0.0,hilpus,hilpus,gorpus
swap,4,-100,84,1,4,0.0,hilpus,hilpus,gorpus
swap,4,100,84,1,4,0.0,hilpus,hilpus,gorpus
swap,4,300,84,1,4,0.0,hilpus,hilpus,gorpus
swap,4,600,84,1,4,0.0,hilpus,hilpus,gorpus
swap,4,1200,84,1,4,0.0,hilpus,hilpus,gorpus
swap,5,-1200,84,1,4,0.0,hilpus,hilpus,gorpus
swap,5,-600,84,1,4,0.0,hilpus,hilpus,gorpus
swap,5,-300,84,1,4,0.0,hilpus,hilpus,gorpus
swap,5,-100,84,1,4,0.0,hilpus,hilpus,gorpus
swap,5,100,84,1,4,0.0,hilpus,hilpus,gorpus
swap,5,300,84,1,4,0.0,hilpus,hilpus,gorpus
swap,5,600,84,1,4,0.0,hilpus,hilpus,gorpus
swap,5,1200,84,1,4,0.0,hilpus,hilpus,gorpus
swap,0,0,85,1,4,0.0,timpus,timpus,rorpus
swap,1,-1200,85,1,4,0.0,timpus,timpus,rorpus
swap,1,-600,85,1,4,0.0,timpus,timpus,rorpus
swap,1,-300,85,1,4,0.0,timpus,timpus,rorpus
swap,1,-100,85,1,4,0.0,timpus,timpus,rorpus
swap,1,100,85,1,4,0.0,timpus,timpus,rorpus
swap,1,300,85,1,4,0.0,timpus,timpus,rorpus
swap,1,600,85,1,4,0.0,timpus,timpus,rorpus
swap,1,1200,85,1,4,0.0,timpus,timpus,rorpus
swap,2,-1200,85,1,4,0.0,timpus,timpus,rorpus
swap,2,-600,85,1,4,0.0,timpus,timpus,rorpus
swap,2,-300,85,1,4,0.0,timpus,timpus,rorpus
swap,2,-100,85,1,4,0.0,timpus,timpus,rorpus
swap,2,100,85,1,4,0.0,timpus,timpus,rorpus
swap,2,300,85,1,4,0.0,timpus,timpus,rorpus
swap,2,600,85,1,4,0.0,timpus,timpus,rorpus
swap,2,1200,85,1,4,0.0,timpus,timpus,rorpus
swap,3,-1200,85,1,4,0.0,timpus,timpus,rorpus
swap,3,-600,85,1,4,0.0,timpus,timpus,rorpus
swap,3,-300,85,1,4,0.0,timpus,timpus,rorpus
swap,3,-100,85,1,4,0.0,timpus,timpus,rorpus
swap,3,100,85,1,4,0.0,timpus,timpus,rorpus
swap,3,300,85,1,4,0.0,timpus,timpus,rorpus
swap,3,600,85,1,4,0.0,timpus,timpus,rorpus
swap,3,1200,85,1,4,0.0,timpus,timpus,rorpus
swap,4,-1200,85,1,4,0.0,timpus,timpus,rorpus
swap,4,-600,85,1,4,0.0,timpus,timpus,rorpus
swap,4,-300,85,1,4,0.0,timpus,timpus,rorpus
